
Tue, 31 Aug 2021 4:07:56 PM,
2,99999,
99999,2,classify_rocks,rock,3,17,b3.JPG,Besod,Besod,0.215410541317,1,
99999,2,classify_rocks,rock,3,18,t4.JPG,Tolar,Tolar,3.25531059842,1,
99999,2,classify_rocks,rock,4,1,t4.JPG,Tolar,Tolar,1.15583791259,1,
99999,2,classify_rocks,rock,4,2,b3.JPG,Besod,Besod,0.694737810514,1,
99999,2,classify_rocks,rock,4,3,m10.JPG,Makif,Makif,0.179560186978,1,
99999,2,classify_rocks,rock,4,4,b6.JPG,Besod,Besod,0.446449792707,1,
99999,2,classify_rocks,rock,4,5,m1.JPG,Makif,Makif,0.336315167693,1,
99999,2,classify_rocks,rock,4,6,b4.JPG,Besod,Besod,0.288041168766,1,
99999,2,classify_rocks,rock,4,7,m2.JPG,Makif,Makif,0.74191015945,1,
99999,2,classify_rocks,rock,4,8,t8.JPG,Tolar,Tolar,0.386805317245,1,
99999,2,classify_rocks,rock,4,9,t9.JPG,Tolar,Tolar,0.613668403937,1,
99999,2,classify_rocks,rock,4,10,m9.JPG,Makif,Makif,1.22361421222,1,
99999,2,classify_rocks,rock,4,11,t7.JPG,Tolar,Tolar,0.389338936988,1,
99999,2,classify_rocks,rock,4,12,t11.JPG,Tolar,Tolar,1.42614199077,1,
99999,2,classify_rocks,rock,4,13,b2.JPG,Besod,Besod,1.12981362197,1,
99999,2,classify_rocks,rock,4,14,t1.JPG,Tolar,Tolar,0.327661432464,1,
99999,2,classify_rocks,rock,4,15,b12.JPG,Besod,Besod,0.354507871743,1,
99999,2,classify_rocks,rock,4,16,m3.JPG,Makif,Makif,0.296341803558,1,
99999,2,classify_rocks,rock,4,17,b7.JPG,Besod,Besod,0.473328358577,1,
99999,2,classify_rocks,rock,4,18,m5.JPG,Makif,Makif,1.08619856277,1,
99999,2,classify_rocks,rock,5,1,b2.JPG,Besod,Tolar,0.295032498965,0,
99999,2,classify_rocks,rock,5,2,m10.JPG,Makif,Makif,0.258724778803,1,
99999,2,classify_rocks,rock,5,3,t8.JPG,Tolar,Tolar,0.216583161869,1,
99999,2,classify_rocks,rock,5,4,b7.JPG,Besod,Besod,0.315484286446,1,
99999,2,classify_rocks,rock,5,5,m2.JPG,Makif,Makif,0.9163166572,1,
99999,2,classify_rocks,rock,5,6,t1.JPG,Tolar,Tolar,0.300177134337,1,
99999,2,classify_rocks,rock,5,7,t4.JPG,Tolar,Tolar,0.940187590084,1,
99999,2,classify_rocks,rock,5,8,b3.JPG,Besod,Besod,0.0588182379724,1,
99999,2,classify_rocks,rock,5,9,m9.JPG,Makif,Makif,0.220834970089,1,
99999,2,classify_rocks,rock,5,10,b12.JPG,Besod,Besod,0.231640018632,1,
99999,2,classify_rocks,rock,5,11,m3.JPG,Makif,Makif,1.14584537472,1,
99999,2,classify_rocks,rock,5,12,t11.JPG,Tolar,Tolar,0.203252963314,1,
99999,2,classify_rocks,rock,5,13,m5.JPG,Makif,Makif,0.805159238367,1,
99999,2,classify_rocks,rock,5,14,t7.JPG,Tolar,Tolar,3.1189817039,1,
99999,2,classify_rocks,rock,5,15,m1.JPG,Makif,Makif,0.616920199009,1,
99999,2,classify_rocks,rock,5,16,b6.JPG,Besod,Besod,5.53759585041,1,
99999,2,classify_rocks,rock,5,17,b4.JPG,Besod,Besod,0.48120141766,1,
99999,2,classify_rocks,rock,5,18,t9.JPG,Tolar,Tolar,0.353080282886,1,
99999,2,study_rocks,rock,1,t5.JPG,Tolar,0.611583388218,
99999,2,study_rocks,rock,2,b1.JPG,Besod,0.609508010475,
99999,2,study_rocks,rock,3,m8.JPG,Makif,0.162346759811,
99999,2,study_rocks,rock,4,m6.JPG,Makif,0.25624898692,
99999,2,study_rocks,rock,5,t12.JPG,Tolar,0.427584766738,
99999,2,study_rocks,rock,6,b5.JPG,Besod,0.390067626471,
99999,2,study_rocks,rock,7,t3.JPG,Tolar,0.405974085523,
99999,2,study_rocks,rock,8,b9.JPG,Besod,0.0238598346077,
99999,2,study_rocks,rock,9,m12.JPG,Makif,0.0938300883063,
99999,2,recognition_rocks,rock,1,b1.JPG,Besod,Old,Yes,1.09259963989,1,
99999,2,recognition_rocks,rock,2,t2.JPG,Tolar,New,No,0.400482482979,1,
99999,2,recognition_rocks,rock,3,m6.JPG,Makif,Old,No,0.513267843762,0,
99999,2,recognition_rocks,rock,4,b11.JPG,Besod,New,No,0.48916998033,1,
99999,2,recognition_rocks,rock,5,t12.JPG,Tolar,Old,Yes,0.152972220723,1,
99999,2,recognition_rocks,rock,6,t6.JPG,Tolar,New,Yes,1.10298996336,0,
99999,2,recognition_rocks,rock,7,b10.JPG,Besod,New,Yes,0.865834393266,0,
99999,2,recognition_rocks,rock,8,b9.JPG,Besod,Old,Yes,1.82866100752,1,
99999,2,recognition_rocks,rock,9,t3.JPG,Tolar,Old,Yes,0.29960148425,1,
99999,2,recognition_rocks,rock,10,m7.JPG,Makif,New,Yes,0.706327331987,0,
99999,2,recognition_rocks,rock,11,m4.JPG,Makif,New,No,0.542366357036,1,
99999,2,recognition_rocks,rock,12,m11.JPG,Makif,New,Yes,0.540031922148,0,
99999,2,recognition_rocks,rock,13,t5.JPG,Tolar,Old,Yes,0.686091376785,1,
99999,2,recognition_rocks,rock,14,m8.JPG,Makif,Old,Yes,0.39186437906,1,
99999,2,recognition_rocks,rock,15,b8.JPG,Besod,New,Yes,0.597790566757,0,
99999,2,recognition_rocks,rock,16,t10.JPG,Tolar,New,No,0.000312212046992,1,
99999,2,recognition_rocks,rock,17,b5.JPG,Besod,Old,No,0.850701600924,0,
99999,2,recognition_rocks,rock,18,m12.JPG,Makif,Old,Yes,0.24244915602,1,
